Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )

ABN  AMRO Mutual Fund
106128;Tata Treasury Manager Fund Retail Investment Plan Growth;1015.3469;1015.3469;1015.3469;20-Sep-2007
106123;Tata Treasury Manager Fund Retail Investment Plan Monthly Dividend;1006.4133;1006.4133;1006.4133;20-Sep-2007
106133;Tata Treasury Manager Fund Super High Investment Plan Daily Dividend;1003.0000;1003.0000;1003.0000;20-Sep-2007
106136;Tata Treasury Manager Fund Super High Investment Plan Growth;1015.6204;1015.6204;1015.6204;20-Sep-2007
106135;Tata Treasury Manager Fund Super High Investment Plan Monthly Dividend;0.0000;0.0000;0.0000;14-Sep-2007
106134;Tata Treasury Manager Fund Super High Investment Plan Weekly Dividend;0.0000;0.0000;0.0000;14-Sep-2007

Taurus Mutual Fund
101113;Libra Bond Fund-Dividend;14.0358;14.0007;14.0358;21-Sep-2007
101114;Libra Bond Fund-Growth;14.4302;14.3941;14.4302;21-Sep-2007

UTI Mutual Fund
100648;UTI - CRTS 81 - Dividend Option;114.9663;114.9663;116.116;20-Sep-2007

104588;UTI - CRTS 81 - Growth Option;120.2377;120.2377;121.4401;20-Sep-2007
101079;UTI - Mahila Unit Scheme (MUS);30.038;30.038;30.4886;20-Sep-2007
101608;UTI - MIS-Growth;14.7863;14.7863;14.7863;20-Sep-2007
101607;UTI - MIS-Income;11.2556;11.2556;11.2556;20-Sep-2007
102534;UTI - MIS-ADVANTAGE-FLEXI DIVIDEND;15.0879;15.0879;15.0879;20-Sep-2007
102535;UTI - MIS-ADVANTAGE-GROWTH;15.0872;15.0872;15.0872;20-Sep-2007
102536;UTI - MIS-ADVANTAGE-MONTHLY DIVIDEND;12.3513;12.3513;12.3513;20-Sep-2007
102533;UTI - MIS-ADVANTAGE-MONTHLY PAYMENT;15.0707;15.0707;15.0707;20-Sep-2007
100682;UTI - Retirement Benefit Pension Fund;19.6027;19.6027;19.8967;20-Sep-2007
106383;UTI - Short Term Income Fund - Dividend Option;10.4168;10.4168;10.4168;20-Sep-2007
106384;UTI - Short Term Income Fund - Growth Option;12.7336;12.7336;12.7336;20-Sep-2007
106624;UTI - Short Term Income Fund -Institutional Growth Option;10.0089;10.0089;10.0089;20-Sep-2007
100646;UTI - Unit Linked Insurance Plan;15.8735;15.8735;15.8735;20-Sep-2007
100741;UTI Bond Fund-Growth (for rep. After 6 months- No Load);22.5313;22.5313;22.5313;20-Sep-2007
100742;UTI Bond Fund-Income (for rep. Within 3 months);11.1603;11.1603;11.1603;20-Sep-2007
100678;UTI C C BALANCED FUND;14.68;14.68;14.9736;20-Sep-2007
102267;UTI CC-BOND-Growth;11.5381;11.5381;11.5381;20-Sep-2007
102266;UTI CC-BOND-Income;11.5381;11.5381;11.5381;20-Sep-2007
102543;UTI - BOND ADVANTAGE-INSTITUTIONAL-DIVIDEND;1000;1000;1000;30-Apr-2007
105659;UTI - Liquid Plus Fund  - Retail Weekly Dividend Option;1008.4935;1008.4935;1008.4935;20-Sep-2007
105578;UTI - Liquid Plus Fund -  Daily Dividend Option;1012.5678;1012.5678;1012.5678;20-Sep-2007
102541;UTI - Liquid Plus Fund -  Quarterly Dividend Option;1163.6204;1163.6204;1163.6204;20-Sep-2007
102538;UTI - Liquid Plus Fund - Annaul Dividend Option;1199.8925;1199.8925;1199.8925;20-Sep-2007
102539;UTI - Liquid Plus Fund - Bonus Option;1313.8119;1313.8119;1313.8119;20-Sep-2007
102540;UTI - Liquid Plus Fund - Growth Option;1970.9318;1970.9318;1970.9318;20-Sep-2007
105658;UTI - Liquid Plus Fund - Institutional Monthly Dividend Option;1003.6609;1003.6609;1003.6609;20-Sep-2007
102545;UTI - Liquid Plus Fund - Institutional-Bonus Option;1208.8001;1208.8001;1208.8001;20-Sep-2007
105605;UTI - Liquid Plus Fund - Institutional-Daily Dividend;1000;1000;1000;20-Sep-2007
102544;UTI - Liquid Plus Fund - Institutional-Growth;1033.0189;1033.0189;1033.0189;20-Sep-2007
105627;UTI - Liquid Plus Fund - Institutional-weekly Dividend;1001.593;1001.593;1001.593;20-Sep-2007
105670;UTI - Liquid Plus Fund - Retail Monthly Dividend Option;1007.3228;1007.3228;1007.3228;20-Sep-2007

Open Ended Schemes ( Growth )

ABN  AMRO Mutual Fund
102952;ABN  AMRO Opportunities Fund-Dividend;18.582;18.582;19.000;20-Sep-2007
102951;ABN  AMRO Opportunities Fund-Growth;26.999;26.999;27.606;20-Sep-2007
102640;ABN AMRO  Equity Fund-Dividend Plan;18.53;18.53;18.95;20-Sep-2007
102639;ABN AMRO  Equity Fund-Growth Plan;33.86;33.86;34.62;20-Sep-2007
103205;ABN AMRO Dividend Yield Fund-Dividend Option;11.369;11.369;11.625;20-Sep-2007
103204;ABN AMRO Dividend Yield Fund-Growth Option;12.452;12.452;12.732;20-Sep-2007
103585;ABN AMRO Future  Leaders Fund-Dividend Option;11.993;11.993;12.263;20-Sep-2007
103584;ABN AMRO Future  Leaders Fund-Growth Option;11.994;11.994;12.264;20-Sep-2007

AIG Global Investment Group Mutual Fund
105601;AIG India Equity Fund- Institutional Plan- Dividend Option;11.024;10.969;11.024;20-Sep-2007
105599;AIG India Equity Fund- Institutional Plan- Growth Option;11.024;10.969;11.024;20-Sep-2007
105600;AIG India Equity Fund- Regular Plan- Dividend Option;11.011;10.901;11.259;20-Sep-2007
105598;AIG India Equity Fund- Regular Plan- Growth Option;11.011;10.901;11.259;20-Sep-2007

Birla Sun Life Mutual Fund
100034;Birla Advantage Fund-Plan A (Dividend);106.31;106.31;108.70;20-Sep-2007
100033;Birla Advantage Fund-Plan B (Growth);148.13;148.13;151.46;20-Sep-2007
101737;Birla Dividend Yield Plus-Plan A (Dividend);12.02;12.02;12.29;20-Sep-2007
101738;Birla Dividend Yield Plus-Plan B (Growth);49.37;49.37;50.48;20-Sep-2007
101313;Birla Index Fund-Plan A (Dividend);18.8587;18.6701;18.8587;20-Sep-2007
101314;Birla Index Fund-Plan B (Growth);48.7417;48.2543;48.7417;20-Sep-2007
103110;Birla India Gennext Fund-Dividend Option;16.85;16.85;17.23;20-Sep-2007
103111;Birla India Gennext Fund-Growth Option;19.09;19.09;19.52;20-Sep-2007
100065;Birla India Opportunities Fund-Plan A (Dividend);22.85;22.85;23.36;20-Sep-2007
100066;Birla India Opportunities Fund-Plan B (Growth);53.21;53.21;54.41;20-Sep-2007
103475;Birla Infrastructure Fund-Plan A (Dividend);15.95;15.95;16.31;20-Sep-2007
103476;Birla Infrastructure Fund-Plan B (Growth);15.95;15.95;16.31;20-Sep-2007
101591;Birla MIDCAP Fund-Plan A (Dividend);30.41;30.41;31.09;20-Sep-2007
101592;Birla MIDCAP Fund-Plan B (Growth);84.55;84.55;86.45;20-Sep-2007
100063;Birla MNC Fund-Plan A (Dividend);65.57;65.57;67.05;20-Sep-2007
100064;Birla MNC Fund-Plan B (Growth);130.80;130.80;133.74;20-Sep-2007
103169;Birla Sun Life  Buy India Fund-Plan A(Divivdend);21.30;21.09;21.78;20-Sep-2007
103170;Birla Sun Life  Buy India Fund-Plan B(Growth);30.33;30.03;31.01;20-Sep-2007
103171;Birla Sun Life Basic Industries Fund-Plan A(Dividend);36.52;36.15;37.34;20-Sep-2007
103172;Birla Sun Life Basic Industries Fund-Plan B(Growth);89.05;88.16;91.05;20-Sep-2007
106271;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-DIVIDEND;10.2864;10.2864;0.0000;20-Sep-2007
106272;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-GROWTH;10.2864;10.2864;0.0000;20-Sep-2007
103165;Birla Sun Life Equity Fund-Plan A(Dividend);75.17;75.17;76.86;20-Sep-2007
103166;Birla Sun Life Equity Fund-Plan B(Growth);233.22;233.22;238.47;20-Sep-2007
103173;Birla Sun Life Frontline Equity Fund-Plan A (Divivdend);22.17;22.17;22.67;20-Sep-2007
103174;Birla Sun Life Frontline Equity Fund-Plan B(Growth);63.14;63.14;64.56;20-Sep-2007
103167;Birla Sun Life New Millenium Fund-Plan A(Divivdend);17.29;17.29;17.68;20-Sep-2007

103168;Birla Sun Life New Millenium Fund-Plan B(Growth);20.28;20.28;20.74;20-Sep-2007
103308;Birla Top 100-Dividend Option;16.8727;16.7040;17.2523;20-Sep-2007
103309;Birla Top 100-Growth Option;18.6026;18.4166;19.0212;20-Sep-2007

BOB Mutual Fund
103602;Baroda Global Fund-Dividend;13.4600;13.4631;13.766;21-Sep-2007
103601;Baroda Global Fund-Growth;13.5000;13.4975;13.8012;21-Sep-2007
100069;BOB Diversified Fund;39.14;39.14;40.02;21-Sep-2007
102021;BOB Growth Fund-Dividend Plan;23.92;23.92;24.83;21-Sep-2007
102020;BOB Growth Fund-Growth Plan;37.94;37.94;39.38;21-Sep-2007

Canbank Mutual Fund
103273;CAN D MAT;27.57;27.57;28.19;16-Mar-2007
102922;CANEMERGING EQUITIES-BONUS PLAN;16.81;16.81;17.19;21-Sep-2007
102920;CANEMERGING EQUITIES-GROWTH PLAN;20.08;20.08;20.53;21-Sep-2007
102921;CANEMERGING EQUITIES-INCOME PLAN;13.84;13.84;14.15;21-Sep-2007
101924;Canequity Diversified-Bonus;20.94;20.94;21.41;21-Sep-2007
101922;Canequity Diversified-Growth;38.70;38.70;39.57;21-Sep-2007
101923;Canequity Diversified-Income;20.94;20.94;21.41;21-Sep-2007
100590;CANEXPO-Growth Plan;57.75;57.75;59.05;21-Sep-2007
100589;CANEXPO-Income Plan;16.68;16.68;17.06;21-Sep-2007
103272;CANFORTUNE 94;38.54;38.54;39.41;21-Sep-2007
101715;CANGROWTH PLUS;37.59;37.59;38.44;16-Mar-2007
102806;Canindex-Dividend;16.79;16.79;16.96;21-Sep-2007
102805;Canindex-Growth;26.04;26.04;26.30;21-Sep-2007
103389;CANINFRASTRUCTURE-DIVIDEND;16.69;16.69;17.07;21-Sep-2007
103390;CANINFRASTRUCTURE-GROWTH;19.54;19.54;19.98;21-Sep-2007

DBS Chola Mutual Fund
103540;DBS Chola Contra Fund-Cumulative Option; 12.72 ;12.72;13.01;21-Sep-2007
103539;DBS Chola Contra Fund-Dividend Option; 12.72 ;12.72;13.01;21-Sep-2007
103080;DBS Chola Global Advantage Fund.-Cumulative Option;14.62;14.62;14.95;21-Sep-2007
103079;DBS Chola Global Advantage Fund.-Dividend Option;13.71;13.71;14.02;21-Sep-2007
101132;DBS Chola Growth Fund-Cumulative;37.04;37.04;37.87;21-Sep-2007
101131;DBS Chola Growth Fund-Quarterly Dividend;17.49;17.49;17.88;21-Sep-2007
105577;DBS Chola Hedged Equity Fund - Cumulative;12.00;12.00;12.30;21-Sep-2007
105576;DBS Chola Hedged Equity Fund - Dividend;11.45;11.45;11.74;21-Sep-2007
102578;DBS Chola Mid Cap Fund-Cumulative;31.85;31.85;32.57;21-Sep-2007
102577;DBS Chola Mid Cap Fund-Dividend;18.38;18.38;18.79;21-Sep-2007
100716;DBS Chola Multi-Cap Fund-Cumulative Option;20.51;20.51;20.97;21-Sep-2007
100715;DBS Chola Multi-Cap Fund-Dividend Option;16.35;16.35;16.72;21-Sep-2007
100907;DBS Chola Opportunities Fund-Cumulative;34.66;34.66;35.44;21-Sep-2007
100906;DBS Chola Opportunities Fund-Regular Quarterly Dividend;22.52;22.52;23.03;21-Sep-2007

Deutsche Mutual Fund
101628;DWS Alpha Equity Fund-Dividend;19.10;19.10;19.53;20-Sep-2007
101629;DWS Alpha Equity Fund-Growth;63.60;63.60;65.03;20-Sep-2007
106035;DWS CREDIT OPPORTUNITIES CASH FUND-  WEEKLY DIV;10.0350;10.0149;10.0350;20-S
